Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Eccleshill Dental, 9 Institute Road, Eccleshill, Bradford, BD22HY",,,Area 2 West Yorkshire ,4.9,188,https://maps.google.com/?cid=16583368057851979275,http://www.eccleshilldental.co.uk/,3 hours 37 mins
North Yorkshire,,,,,,,,,,,,,,,,,,
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 1",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"543 DENTAL CENTRE LIMITED, 543 DENTAL CENTRE, 543 ANLABY ROAD, HULL, HU3 6HP",,,Area 1 North Yorkshire ,4.5,467,https://maps.google.com/?cid=16613752763361643676,http://www.543dentalcentre.co.uk/,3 hours 39 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 10",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Falsgrave Dental surgery, 21 Falsgrave Road, SCARBOROUGH, Scarborough, YO12 5EA",,,Area 1 North Yorkshire ,5,4,https://maps.google.com/?cid=17119219718619788995,http://www.falsgrave-dental.co.uk/,3 hours 23 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 11",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Hopkins and Poyner Dental surgery, 29 High Petergate, York,  YO1 7HP",,,Area 1 North Yorkshire ,4.3,6,https://maps.google.com/?cid=8794027479815366571,https://hopkinsandpoyner.com/,2 hours 34 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 12",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Temple Practice, 375-377 Harrogate Road, Moortown, Leeds, LS17 6DW",,,Area 1 North Yorkshire ,4,12,https://maps.google.com/?cid=18351777688624447219,http://www.templepractice.com/,3 hours 17 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 13",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Jennyfields Dental Practice, Jennyfields Health Centre, Grantley Drive, Harrogate, HG3 2XT",,,Area 1 North Yorkshire ,4,4,https://maps.google.com/?cid=9997975234636759053,http://www.jennyfieldsdental.co.uk/,3 hours 29 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 14",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Lion House Dental Practice, 6 Pottergate, Richmond, North Yorkshire,  DL104AB",,,Area 1 North Yorkshire ,4.3,15,https://maps.google.com/?cid=10327684019828769946,https://www.lionhouserichmond.co.uk/,3 hours 47 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 15",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Mount Parade Dental Surgery, 14 Mount Parade, Harrogate, North Yorkshire, HG1 1BX",,,Area 1 North Yorkshire ,4.7,23,https://maps.google.com/?cid=12547943431922835662,http://www.mountparadedental.co.uk/,3 hours 35 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 16",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"My Dentist Hessle Grange, 1 Southgate, Hessle, Hull,  HU13 0RB",,,Area 1 North Yorkshire ,5,31,https://maps.google.com/?cid=11633546376301659542,https://www.mydentist.co.uk/dentists/practices/england/yorkshire-and-the-humber/hessle/hessle-grange-dental-care?utm_source=google&utm_medium=local&utm_content=614&utm_campaign=my-business,3 hours 10 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 17",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"My Dentist, 1133  Hessle Road,  Hull, HU4 6SB",,,Area 1 North Yorkshire ,4.6,49,https://maps.google.com/?cid=5728088605099346986,https://www.mydentist.co.uk/dentists/practices/england/yorkshire-and-the-humber/kingston-upon-hull/priory-house-dental-care?utm_source=google&utm_medium=local&utm_content=615&utm_campaign=my-business,3 hours 22 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 18",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Alpha Dental Studio, Mawson House, Bedale, DL8 1AW",,,Area 1 North Yorkshire ,3.7,3,https://maps.google.com/?cid=12172272567275358965,https://www.alphadentalbedale.co.uk/,3 hours 21 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 19",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"North Park Dental Practice, 3 North Park Road, Harrogate, HG1 5PD",,,Area 1 North Yorkshire ,4.8,10,https://maps.google.com/?cid=18027161148203446593,https://www.northparkdental.co.uk/,3 hours 33 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 2",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"ALPHA DENTAL CATTERICK GARRISON, 16B HILDYARD ROW,  CATTERICK GARRISON, DL94DH",,,Area 1 North Yorkshire ,4.9,11,https://maps.google.com/?cid=2385828382642267286,https://www.alphadentalcatterick.co.uk/,3 hours 52 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 20",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Pickering Dental Health Practice, Hungate, Pickering, YO18 7DL",,,Area 1 North Yorkshire ,4.1,20,https://maps.google.com/?cid=12521722363796811135,http://www.pickeringdentalhealthpractice.co.uk/,3 hours 52 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 21",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Perfect 32, 8 Ladygate, Beverley, HU17 8BH",,,Area 1 North Yorkshire ,N/A,N/A,"https://www.google.co.uk/maps/place/Perfect+32+Dental+Practice/@53.8436477,-0.4353238,17z/data=!3m1!4b1!4m5!3m4!1s0x4878c740372c456d:0x784576a107edb7a5!8m2!3d53.8435137!4d-0.4334019?hl=en",N/A,3 hours 31 minutes
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 22",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Selby Dental Care, 28 New Lane, Selby, YO8 4QB",,,Area 1 North Yorkshire ,4.1,7,https://maps.google.com/?cid=17788934257435049450,https://www.selbydentalcare.co.uk/,2 hours 42 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 23",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"70 The Village, Haxby, York, YO32 2HX",,,Area 1 North Yorkshire ,5,2,https://maps.google.com/?cid=4343419878543222427,,2 hours 57 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 24",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Peasholme Dental Practice, 43 Northstead Manor Drive, Scarborough,  YO12 6AF",,,Area 1 North Yorkshire ,4.5,22,https://maps.google.com/?cid=12883222814504897478,http://www.pdpdentist.co.uk/,3 hours 48 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 3",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Alpha Dental Studio, 119 High St, Great Ayton, Middlesbrough, TS96BW",,,Area 1 North Yorkshire ,4.3,12,https://maps.google.com/?cid=736321780992646697,https://www.alphadentalayton.co.uk/,4 hours 56 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 4",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Alpha Dental Studio, Alpha Dental Studio, Brompton Road,  Northallerton, DL6 1DY",,,Area 1 North Yorkshire ,4.9,11,https://maps.google.com/?cid=1604519486151835845,https://www.alphadentalnorthallerton.co.uk/,2 hours 50 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 5",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Archway Dental Practice, 15 High Street,  Stokesley, Middlesbrough, North Yorkshire,  TS9 5AD",,,Area 1 North Yorkshire ,4.3,9,https://maps.google.com/?cid=2472365022831096064,https://www.archwaydentalcare.co.uk/,4 hours 50 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 6",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Telford house, 17 Bridlington street, Hunmanby, YO14 0JR",,,Area 1 North Yorkshire ,4.8,4,https://maps.google.com/?cid=8320662402797228302,http://www.hunmanbydental.co.uk/,3 hours 44 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 7",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Rachel Adams, Beech House Dental Practice, 2 North Road, Ripon, HG4 1HN",,,Area 1 North Yorkshire ,4.5,6,https://maps.google.com/?cid=3103436652016894378,http://www.beechhousedentalpractice.com/,4 hours 0 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 8",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Roger James Bromily/Sabar Hussain, Beech House Dental Practice, 2 North Road, Ripon, HG4 1HN",,,Area 1 North Yorkshire ,4.5,6,https://maps.google.com/?cid=3103436652016894378,http://www.beechhousedentalpractice.com/,4 hours 0 mins
X,"Yorkshire and the Humber - West, North & East Yorkshire - DFT - Sep - 9",01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,"Health Education England Yorkshire and the Humber - West, North & East Yorkshire",-,,0,"Exchange Street Practice, 25 Exchange Street, Driffield, YO25 6LJ",,,Area 1 North Yorkshire ,4.5,43,https://maps.google.com/?cid=11410868572440546346,https://www.exchangestreetpractice.co.uk/,3 hours 50 mins
